----------------------------------------------------------------------------------------------------------
GateType   Output     GateLevel  #faninN    fanin                #fanoutM   fanout               GateName  

DFF        BUFXG168XG1719 0          1          BUFXG13357XG168      5          BUFXG168XG1719  BUFXG168XG4317 BUFXG168XG5907 BUFXG168XG5908 BUFXG168XG11212 XG168     

DFF        BUFXG169XG1720 0          1          BUFXG20115XG169      4          BUFXG169XG1720  BUFXG169XG5779 BUFXG169XG8587 BUFXG169XG13649 XG169     

DFF        BUFXG170XG5911 0          1          BUFXG18515XG170      3          BUFXG170XG5911  BUFXG170XG6612 BUFXG170XG11211 XG170     

DFF        BUFXG171XG1721 0          1          BUFXG16743XG171      3          BUFXG171XG1721  BUFXG171XG1722 BUFXG171XG8586 XG171     

DFF        BUFXG172XG7090 0          1          BUFXG18581XG172      3          BUFXG172XG7090  BUFXG172XG7140 BUFXG172XG11210 XG172     

DFF        BUFXG173XG1723 0          1          BUFXG14536XG173      6          BUFXG173XG1723  BUFXG173XG1724 BUFXG173XG1725 BUFXG173XG3937 BUFXG173XG3938 BUFXG173XG13162 XG173     

DFF        BUFXG174XG1631 0          1          BUFXG19171XG174      6          BUFXG174XG1631  BUFXG174XG1726 BUFXG174XG1727 BUFXG174XG1728 BUFXG174XG7143 BUFXG174XG8585 XG174     

DFF        BUFXG175XG3939 0          1          BUFXG19880XG175      4          BUFXG175XG3939  BUFXG175XG8584 BUFXG175XG12744 BUFXG175XG16817 XG175     

DFF        BUFXG176XG1729 0          1          BUFXG15495XG176      4          BUFXG176XG1729  BUFXG176XG1730 BUFXG176XG8583 BUFXG176XG13027 XG176     

DFF        BUFXG177XG873 0          1          BUFXG178XG177        5          BUFXG177XG873  BUFXG177XG1731 BUFXG177XG3940 BUFXG177XG5913 BUFXG177XG5914 XG177     

DFF        BUFXG178XG177 0          1          BUFXG1206XG178       7          BUFXG178XG177  BUFXG178XG1732 BUFXG178XG1733 BUFXG178XG3941 BUFXG178XG4323 BUFXG178XG7144 BUFXG178XG7145 XG178     

DFF        BUFXG179XG1734 0          1          BUFXG14903XG179      3          BUFXG179XG1734  BUFXG179XG8582 BUFXG179XG12216 XG179     

DFF        BUFXG180XG694 0          1          BUFXG11870XG180      8          BUFXG180XG694  BUFXG180XG1735 BUFXG180XG1736 BUFXG180XG1737 BUFXG180XG5227 BUFXG180XG5915 BUFXG180XG7089 BUFXG180XG7146 XG180     

DFF        BUFXG181XG1738 0          1          BUFXG182XG181        2          BUFXG181XG1738  BUFXG181XG11209 XG181     

DFF        BUFXG182XG181 0          1          BUFXG13326XG182      4          BUFXG182XG181  BUFXG182XG1739 BUFXG182XG1740 BUFXG182XG3804 XG182     

DFF        BUFXG183XG1741 0          1          BUFXG11780XG183      4          BUFXG183XG1741  BUFXG183XG5243 BUFXG183XG5917 BUFXG183XG8581 XG183     

DFF        BUFXG184XG1742 0          1          BUFXG185XG184        2          BUFXG184XG1742  BUFXG184XG11208 XG184     

DFF        BUFXG185XG184 0          1          BUFXG13309XG185      4          BUFXG185XG184  BUFXG185XG1743 BUFXG185XG1744 BUFXG185XG3803 XG185     

DFF        BUFXG186XG1745 0          1          BUFXG15006XG186      5          BUFXG186XG1745  BUFXG186XG3802 BUFXG186XG6284 BUFXG186XG8580 BUFXG186XG9772 XG186     

DFF        BUFXG187XG1746 0          1          BUFXG17881XG187      5          BUFXG187XG1746  BUFXG187XG1747 BUFXG187XG3942 BUFXG187XG8579 BUFXG187XG9773 XG187     

DFF        BUFXG188XG1748 0          1          BUFXG189XG188        2          BUFXG188XG1748  BUFXG188XG8578 XG188     

DFF        BUFXG189XG188 0          1          BUFXG11783XG189      3          BUFXG189XG188  BUFXG189XG1749 BUFXG189XG3943 XG189     

DFF        BUFXG190XG5920 0          1          BUFXG18573XG190      3          BUFXG190XG5920  BUFXG190XG5921 BUFXG190XG11207 XG190     

DFF        BUFXG191XG1750 0          1          BUFXG18728XG191      3          BUFXG191XG1750  BUFXG191XG8577 BUFXG191XG14816 XG191     

DFF        BUFXG192XG1751 0          1          BUFXG18368XG192      8          BUFXG192XG1751  BUFXG192XG3800 BUFXG192XG3801 BUFXG192XG3944 BUFXG192XG8576 BUFXG192XG10495 BUFXG192XG12217 BUFXG192XG14449 XG192     

DFF        BUFXG193XG1752 0          1          BUFXG14931XG193      4          BUFXG193XG1752  BUFXG193XG1753 BUFXG193XG8575 BUFXG193XG12218 XG193     

DFF        BUFXG194XG1754 0          1          BUFXG16573XG194      4          BUFXG194XG1754  BUFXG194XG3945 BUFXG194XG9774 BUFXG194XG11206 XG194     

DFF        BUFXG195XG1755 0          1          BUFXG19808XG195      3          BUFXG195XG1755  BUFXG195XG8574 BUFXG195XG12746 XG195     

DFF        BUFXG196XG1028 0          1          BUFXG13152XG196      3          BUFXG196XG1028  BUFXG196XG1756 BUFXG196XG1757 XG196     

DFF        BUFXG197XG5922 0          1          BUFXG18555XG197      3          BUFXG197XG5922  BUFXG197XG9448 BUFXG197XG11204 XG197     

DFF        BUFXG198XG1758 0          1          BUFXG13307XG198      2          BUFXG198XG1758  BUFXG198XG5923 XG198     

DFF        BUFXG199XG680 0          1          BUFXG200XG199        7          BUFXG199XG680  BUFXG199XG1759 BUFXG199XG1760 BUFXG199XG1761 BUFXG199XG3946 BUFXG199XG7625 BUFXG199XG9775 XG199     

DFF        BUFXG200XG199 0          1          BUFXG328XG200        7          BUFXG200XG199  BUFXG200XG1759 BUFXG200XG1762 BUFXG200XG1763 BUFXG200XG3947 BUFXG200XG7626 BUFXG200XG9776 XG200     

DFF        BUFXG201XG1764 0          1          BUFXG11779XG201      5          BUFXG201XG1764  BUFXG201XG3794 BUFXG201XG4333 BUFXG201XG5244 BUFXG201XG8573 XG201     

DFF        BUFXG202XG5926 0          1          BUFXG18571XG202      3          BUFXG202XG5926  BUFXG202XG7148 BUFXG202XG11202 XG202     

DFF        BUFXG203XG1765 0          1          BUFXG14531XG203      2          BUFXG203XG1765  BUFXG203XG13161 XG203     

DFF        BUFXG204XG829 0          1          BUFXG11785XG204      3          BUFXG204XG829  BUFXG204XG1766 BUFXG204XG3948 XG204     

DFF        BUFXG205XG1767 0          1          BUFXG19386XG205      2          BUFXG205XG1767  BUFXG205XG8572 XG205     

DFF        BUFXG206XG5777 0          1          BUFXG18271XG206      3          BUFXG206XG5777  BUFXG206XG7083 BUFXG206XG11201 XG206     

DFF        BUFXG207XG338 0          1          BUFXG208XG207        7          BUFXG207XG338  BUFXG207XG1672 BUFXG207XG1768 BUFXG207XG1769 BUFXG207XG3949 BUFXG207XG7627 BUFXG207XG9448 XG207     

DFF        BUFXG208XG207 0          1          BUFXG11751XG208      8          BUFXG208XG207  BUFXG208XG1672 BUFXG208XG1770 BUFXG208XG1771 BUFXG208XG4334 BUFXG208XG5775 BUFXG208XG7082 BUFXG208XG7090 XG208     

DFF        BUFXG209XG1772 0          1          BUFXG18549XG209      8          BUFXG209XG1772  BUFXG209XG3950 BUFXG209XG3951 BUFXG209XG3952 BUFXG209XG8571 BUFXG209XG10497 BUFXG209XG12220 BUFXG209XG14817 XG209     

DFF        BUFXG210XG1773 0          1          BUFXG19876XG210      3          BUFXG210XG1773  BUFXG210XG13652 BUFXG210XG16820 XG210     

DFF        BUFXG211XG1774 0          1          BUFXG16468XG211      5          BUFXG211XG1774  BUFXG211XG1775 BUFXG211XG3953 BUFXG211XG11200 BUFXG211XG14117 XG211     

DFF        BUFXG212XG5929 0          1          BUFXG18564XG212      3          BUFXG212XG5929  BUFXG212XG5930 BUFXG212XG11199 XG212     

DFF        BUFXG213XG1776 0          1          BUFXG15007XG213      5          BUFXG213XG1776  BUFXG213XG3954 BUFXG213XG5931 BUFXG213XG8569 BUFXG213XG9778 XG213     

DFF        BUFXG214XG4338 0          1          BUFXG12832XG214      4          BUFXG214XG4338  BUFXG214XG4339 BUFXG214XG8568 BUFXG214XG9779 XG214     

DFF        BUFXG215XG1777 0          1          BUFXG20026XG215      3          BUFXG215XG1777  BUFXG215XG3955 BUFXG215XG8567 XG215     

DFF        BUFXG216XG1778 0          1          BUFXG19910XG216      3          BUFXG216XG1778  BUFXG216XG13653 BUFXG216XG16822 XG216     

DFF        BUFXG217XG4341 0          1          BUFXG20128XG217      3          BUFXG217XG4341  BUFXG217XG8565 BUFXG217XG12221 XG217     

DFF        BUFXG218XG1779 0          1          BUFXG11790XG218      4          BUFXG218XG1779  BUFXG218XG1780 BUFXG218XG3956 BUFXG218XG8564 XG218     

DFF        BUFXG219XG1781 0          1          BUFXG18239XG219      7          BUFXG219XG1781  BUFXG219XG1782 BUFXG219XG3957 BUFXG219XG4346 BUFXG219XG11197 BUFXG219XG14452 BUFXG219XG15341 XG219     

DFF        BUFXG220XG1783 0          1          BUFXG11088XG220      1          BUFXG220XG1783       XG220     

DFF        BUFXG221XG1784 0          1          BUFXG16106XG221      3          BUFXG221XG1784  BUFXG221XG11196 BUFXG221XG13032 XG221     

DFF        BUFXG222XG3787 0          1          BUFXG11746XG222      3          BUFXG222XG3787  BUFXG222XG3788 BUFXG222XG8562 XG222     

DFF        BUFXG223XG543 0          1          BUFXG11794XG223      5          BUFXG223XG543  BUFXG223XG1785 BUFXG223XG1786 BUFXG223XG1787 BUFXG223XG3958 XG223     

DFF        BUFXG224XG1788 0          1          BUFXG18902XG224      3          BUFXG224XG1788  BUFXG224XG8561 BUFXG224XG14453 XG224     

DFF        BUFXG225XG1789 0          1          BUFXG13302XG225      6          BUFXG225XG1789  BUFXG225XG1790 BUFXG225XG3959 BUFXG225XG11194 BUFXG225XG11195 BUFXG225XG12690 XG225     

DFF        BUFXG226XG1791 0          1          BUFXG20357XG226      1          BUFXG226XG1791       XG226     

DFF        BUFXG227XG1792 0          1          BUFXG19316XG227      5          BUFXG227XG1792  BUFXG227XG4352 BUFXG227XG4353 BUFXG227XG5940 BUFXG227XG16823 XG227     

DFF        BUFXG228XG3783 0          1          BUFXG11795XG228      3          BUFXG228XG3783  BUFXG228XG3960 BUFXG228XG8559 XG228     

DFF        BUFXG229XG1793 0          1          BUFXG19129XG229      7          BUFXG229XG1793  BUFXG229XG1794 BUFXG229XG3961 BUFXG229XG8558 BUFXG229XG14034 BUFXG229XG14035 BUFXG229XG14774 XG229     

DFF        BUFXG230XG1795 0          1          BUFXG9451XG230       3          BUFXG230XG1795  BUFXG230XG1796 BUFXG230XG5941 XG230     

DFF        BUFXG231XG1797 0          1          BUFXG13633XG231      5          BUFXG231XG1797  BUFXG231XG1798 BUFXG231XG3962 BUFXG231XG7554 BUFXG231XG9729 XG231     

DFF        BUFXG232XG1799 0          1          BUFXG17789XG232      3          BUFXG232XG1799  BUFXG232XG8556 BUFXG232XG14818 XG232     

DFF        BUFXG233XG1800 0          1          BUFXG13655XG233      6          BUFXG233XG1800  BUFXG233XG3963 BUFXG233XG5245 BUFXG233XG7629 BUFXG233XG8555 BUFXG233XG9780 XG233     

DFF        BUFXG234XG1801 0          1          BUFXG15442XG234      6          BUFXG234XG1801  BUFXG234XG1802 BUFXG234XG1803 BUFXG234XG3964 BUFXG234XG8554 BUFXG234XG12749 XG234     

DFF        BUFXG235XG1804 0          1          BUFXG9433XG235       3          BUFXG235XG1804  BUFXG235XG3779 BUFXG235XG6385 XG235     

DFF        BUFXG236XG1805 0          1          BUFXG17516XG236      3          BUFXG236XG1805  BUFXG236XG8553 BUFXG236XG14773 XG236     

DFF        BUFXG237XG1806 0          1          BUFXG16580XG237      3          BUFXG237XG1806  BUFXG237XG4362 BUFXG237XG11193 XG237     

DFF        BUFXG238XG1807 0          1          BUFXG19578XG238      7          BUFXG238XG1807  BUFXG238XG1808 BUFXG238XG3965 BUFXG238XG4363 BUFXG238XG4364 BUFXG238XG8552 BUFXG238XG18499 XG238     

DFF        BUFXG239XG5945 0          1          BUFXG18513XG239      3          BUFXG239XG5945  BUFXG239XG6624 BUFXG239XG11192 XG239     

DFF        BUFXG240XG89 0          1          BUFXG498XG240        7          BUFXG240XG89  BUFXG240XG1610 BUFXG240XG1809 BUFXG240XG1810 BUFXG240XG3966 BUFXG240XG7632 BUFXG240XG9438 XG240     

DFF        BUFXG241XG1811 0          1          BUFXG14906XG241      2          BUFXG241XG1811  BUFXG241XG8551 XG241     

DFF        BUFXG242XG1812 0          1          BUFXG11798XG242      3          BUFXG242XG1812  BUFXG242XG1813 BUFXG242XG7150 XG242     

DFF        BUFXG243XG8549 0          1          BUFXG20116XG243      3          BUFXG243XG8549  BUFXG243XG12225 BUFXG243XG13841 XG243     

DFF        BUFXG244XG1814 0          1          BUFXG11861XG244      3          BUFXG244XG1814  BUFXG244XG3967 BUFXG244XG8548 XG244     

DFF        BUFXG245XG5947 0          1          BUFXG18523XG245      3          BUFXG245XG5947  BUFXG245XG9453 BUFXG245XG11191 XG245     

DFF        BUFXG246XG5948 0          1          BUFXG18744XG246      2          BUFXG246XG5948  BUFXG246XG13160 XG246     

DFF        BUFXG247XG6282 0          1          BUFXG18367XG247      3          BUFXG247XG6282  BUFXG247XG7151 BUFXG247XG11190 XG247     

DFF        BUFXG248XG1815 0          1          BUFXG19323XG248      3          BUFXG248XG1815  BUFXG248XG3776 BUFXG248XG13159 XG248     

DFF        BUFXG249XG7152 0          1          BUFXG12752XG249      4          BUFXG249XG7152  BUFXG249XG8547 BUFXG249XG9939 BUFXG249XG15622 XG249     

DFF        BUFXG250XG1816 0          1          BUFXG16499XG250      5          BUFXG250XG1816  BUFXG250XG1817 BUFXG250XG3968 BUFXG250XG11189 BUFXG250XG14119 XG250     

DFF        BUFXG251XG1818 0          1          BUFXG19807XG251      3          BUFXG251XG1818  BUFXG251XG8546 BUFXG251XG12753 XG251     

DFF        BUFXG252XG1819 0          1          BUFXG14766XG252      6          BUFXG252XG1819  BUFXG252XG3969 BUFXG252XG5246 BUFXG252XG8545 BUFXG252XG11800 BUFXG252XG15346 XG252     

DFF        BUFXG253XG1820 0          1          BUFXG19579XG253      3          BUFXG253XG1820  BUFXG253XG7903 BUFXG253XG8544 XG253     

DFF        BUFXG254XG651 0          1          BUFXG14448XG254      3          BUFXG254XG651  BUFXG254XG1821 BUFXG254XG1822 XG254     

DFF        BUFXG255XG1823 0          1          BUFXG93XG255         2          BUFXG255XG1823  BUFXG255XG11187 XG255     

DFF        BUFXG256XG8543 0          1          BUFXG19912XG256      3          BUFXG256XG8543  BUFXG256XG12226 BUFXG256XG13658 XG256     

DFF        BUFXG257XG1824 0          1          BUFXG11744XG257      7          BUFXG257XG1824  BUFXG257XG3970 BUFXG257XG5951 BUFXG257XG5953 BUFXG257XG8542 BUFXG257XG10721 BUFXG257XG12357 XG257     

DFF        BUFXG258XG1825 0          1          BUFXG13734XG258      4          BUFXG258XG1825  BUFXG258XG8541 BUFXG258XG9783 BUFXG258XG10722 XG258     

DFF        BUFXG259XG5954 0          1          BUFXG11801XG259      3          BUFXG259XG5954  BUFXG259XG5955 BUFXG259XG8540 XG259     

DFF        BUFXG260XG1826 0          1          BUFXG14590XG260      3          BUFXG260XG1826  BUFXG260XG3971 BUFXG260XG13158 XG260     

DFF        BUFXG261XG5956 0          1          BUFXG18580XG261      3          BUFXG261XG5956  BUFXG261XG7153 BUFXG261XG11186 XG261     

DFF        BUFXG262XG1827 0          1          BUFXG20126XG262      3          BUFXG262XG1827  BUFXG262XG8539 BUFXG262XG12228 XG262     

DFF        BUFXG263XG1828 0          1          BUFXG11739XG263      3          BUFXG263XG1828  BUFXG263XG1829 BUFXG263XG7077 XG263     

DFF        BUFXG264XG1830 0          1          BUFXG16605XG264      5          BUFXG264XG1830  BUFXG264XG3972 BUFXG264XG4371 BUFXG264XG11185 BUFXG264XG15347 XG264     

DFF        BUFXG265XG1831 0          1          BUFXG18457XG265      3          BUFXG265XG1831  BUFXG265XG1832 BUFXG265XG11184 XG265     

DFF        BUFXG266XG1833 0          1          BUFXG18723XG266      3          BUFXG266XG1833  BUFXG266XG8537 BUFXG266XG14821 XG266     

DFF        BUFXG267XG9455 0          1          BUFXG13283XG267      2          BUFXG267XG9455  BUFXG267XG11183 XG267     

DFF        BUFXG268XG1834 0          1          BUFXG13318XG268      4          BUFXG268XG1834  BUFXG268XG1835 BUFXG268XG3973 BUFXG268XG11182 XG268     

DFF        BUFXG269XG1836 0          1          BUFXG15457XG269      4          BUFXG269XG1836  BUFXG269XG1837 BUFXG269XG1838 BUFXG269XG9784 XG269     

DFF        BUFXG270XG1723 0          1          BUFXG14507XG270      5          BUFXG270XG1723  BUFXG270XG1839 BUFXG270XG1840 BUFXG270XG3769 BUFXG270XG13157 XG270     

DFF        BUFXG271XG1841 0          1          BUFXG11945XG271      3          BUFXG271XG1841  BUFXG271XG3926 BUFXG271XG8535 XG271     

DFF        BUFXG272XG8534 0          1          BUFXG11759XG272      2          BUFXG272XG8534  BUFXG272XG15101 XG272     

DFF        BUFXG273XG5957 0          1          BUFXG18563XG273      3          BUFXG273XG5957  BUFXG273XG6627 BUFXG273XG11181 XG273     

DFF        BUFXG274XG7155 0          1          BUFXG12757XG274      4          BUFXG274XG7155  BUFXG274XG8533 BUFXG274XG9938 BUFXG274XG15627 XG274     

DFF        BUFXG275XG1842 0          1          BUFXG18951XG275      3          BUFXG275XG1842  BUFXG275XG8532 BUFXG275XG14822 XG275     

DFF        BUFXG276XG1843 0          1          BUFXG277XG276        2          BUFXG276XG1843  BUFXG276XG8531 XG276     

DFF        BUFXG277XG276 0          1          BUFXG550XG277        5          BUFXG277XG276  BUFXG277XG1844 BUFXG277XG1845 BUFXG277XG3766 BUFXG277XG3767 XG277     

DFF        BUFXG278XG5958 0          1          BUFXG18558XG278      3          BUFXG278XG5958  BUFXG278XG5959 BUFXG278XG11180 XG278     

DFF        BUFXG279XG1846 0          1          BUFXG16756XG279      2          BUFXG279XG1846  BUFXG279XG11179 XG279     

DFF        BUFXG280XG1789 0          1          BUFXG13301XG280      6          BUFXG280XG1789  BUFXG280XG1847 BUFXG280XG1848 BUFXG280XG11177 BUFXG280XG11178 BUFXG280XG12688 XG280     

DFF        BUFXG281XG1849 0          1          BUFXG16543XG281      5          BUFXG281XG1849  BUFXG281XG3974 BUFXG281XG3975 BUFXG281XG9941 BUFXG281XG11176 XG281     

DFF        BUFXG282XG1850 0          1          BUFXG11810XG282      3          BUFXG282XG1850  BUFXG282XG6628 BUFXG282XG8530 XG282     

DFF        BUFXG283XG1851 0          1          BUFXG17933XG283      1          BUFXG283XG1851       XG283     

DFF        BUFXG284XG1852 0          1          BUFXG14639XG284      3          BUFXG284XG1852  BUFXG284XG8529 BUFXG284XG11806 XG284     

DFF        BUFXG285XG1853 0          1          BUFXG19218XG285      6          BUFXG285XG1853  BUFXG285XG3976 BUFXG285XG8528 BUFXG285XG14122 BUFXG285XG14123 BUFXG285XG14465 XG285     

DFF        BUFXG286XG1854 0          1          BUFXG13323XG286      2          BUFXG286XG1854  BUFXG286XG5962 XG286     

DFF        BUFXG287XG5963 0          1          BUFXG18554XG287      3          BUFXG287XG5963  BUFXG287XG7156 BUFXG287XG11174 XG287     

DFF        BUFXG288XG5964 0          1          BUFXG18773XG288      2          BUFXG288XG5964  BUFXG288XG13156 XG288     

DFF        BUFXG289XG835 0          1          BUFXG13324XG289      5          BUFXG289XG835  BUFXG289XG1855 BUFXG289XG1856 BUFXG289XG1857 BUFXG289XG3977 XG289     

DFF        BUFXG290XG1858 0          1          BUFXG19544XG290      5          BUFXG290XG1858  BUFXG290XG1859 BUFXG290XG1860 BUFXG290XG8527 BUFXG290XG18181 XG290     

DFF        BUFXG291XG1861 0          1          BUFXG18396XG291      7          BUFXG291XG1861  BUFXG291XG1862 BUFXG291XG3978 BUFXG291XG5210 BUFXG291XG11173 BUFXG291XG14466 BUFXG291XG15351 XG291     

DFF        BUFXG292XG1520 0          1          BUFXG19115XG292      7          BUFXG292XG1520  BUFXG292XG1863 BUFXG292XG3759 BUFXG292XG8526 BUFXG292XG14105 BUFXG292XG14124 BUFXG292XG14825 XG292     

DFF        BUFXG293XG1864 0          1          BUFXG18934XG293      3          BUFXG293XG1864  BUFXG293XG8525 BUFXG293XG14467 XG293     

DFF        BUFXG294XG1865 0          1          BUFXG13660XG294      6          BUFXG294XG1865  BUFXG294XG3979 BUFXG294XG5209 BUFXG294XG7638 BUFXG294XG8524 BUFXG294XG9785 XG294     

DFF        BUFXG295XG1866 0          1          BUFXG11808XG295      3          BUFXG295XG1866  BUFXG295XG7070 BUFXG295XG8523 XG295     

DFF        BUFXG296XG4393 0          1          BUFXG19885XG296      4          BUFXG296XG4393  BUFXG296XG8522 BUFXG296XG12760 BUFXG296XG16832 XG296     
