----------------------------------------------------------------------------------------------------------
GateType   Output     GateLevel  #faninN    fanin                #fanoutM   fanout               GateName  

DFF        CRC_OUT_1_16 0          1          BUFXG10375XG273      1          CRC_OUT_1_16         XG273     

DFF        CRC_OUT_1_17 0          1          BUFXG8868XG274       1          CRC_OUT_1_17         XG274     

DFF        CRC_OUT_1_18 0          1          BUFXG8867XG275       1          CRC_OUT_1_18         XG275     

DFF        CRC_OUT_1_19 0          1          BUFXG8866XG276       1          CRC_OUT_1_19         XG276     

DFF        CRC_OUT_1_20 0          1          BUFXG8865XG277       1          CRC_OUT_1_20         XG277     

DFF        CRC_OUT_1_21 0          1          BUFXG8864XG278       1          CRC_OUT_1_21         XG278     

DFF        CRC_OUT_1_22 0          1          BUFXG8863XG279       1          CRC_OUT_1_22         XG279     

DFF        CRC_OUT_1_23 0          1          BUFXG8862XG280       1          CRC_OUT_1_23         XG280     

DFF        CRC_OUT_1_24 0          1          BUFXG8861XG281       1          CRC_OUT_1_24         XG281     

DFF        CRC_OUT_1_25 0          1          BUFXG8860XG282       1          CRC_OUT_1_25         XG282     

DFF        CRC_OUT_1_26 0          1          BUFXG8859XG283       1          CRC_OUT_1_26         XG283     

DFF        CRC_OUT_1_27 0          1          BUFXG8858XG284       1          CRC_OUT_1_27         XG284     

DFF        CRC_OUT_1_28 0          1          BUFXG8857XG285       1          CRC_OUT_1_28         XG285     

DFF        CRC_OUT_1_29 0          1          BUFXG8856XG286       1          CRC_OUT_1_29         XG286     

DFF        CRC_OUT_1_30 0          1          BUFXG8855XG287       1          CRC_OUT_1_30         XG287     

DFF        BUFXG288XG5581 0          1          BUFXG8854XG288       9          BUFXG288XG5581  BUFXG288XG6162 BUFXG288XG6163 BUFXG288XG6164 BUFXG288XG6165 BUFXG288XG7922 BUFXG288XG7923 BUFXG288XG7924 BUFXG288XG7925 XG288     

DFF        BUFXG289XG2980 0          1          BUFXG2979XG289       4          BUFXG289XG2980  BUFXG289XG5580 BUFXG289XG12706 BUFXG289XG13282 XG289     

DFF        BUFXG290XG2979 0          1          BUFXG2978XG290       4          BUFXG290XG2979  BUFXG290XG5579 BUFXG290XG12707 BUFXG290XG13283 XG290     

DFF        BUFXG291XG2978 0          1          BUFXG2977XG291       4          BUFXG291XG2978  BUFXG291XG5578 BUFXG291XG12708 BUFXG291XG13284 XG291     

DFF        BUFXG292XG2977 0          1          BUFXG2976XG292       4          BUFXG292XG2977  BUFXG292XG5577 BUFXG292XG12709 BUFXG292XG13285 XG292     

DFF        BUFXG293XG2976 0          1          BUFXG2975XG293       4          BUFXG293XG2976  BUFXG293XG5576 BUFXG293XG12710 BUFXG293XG13286 XG293     

DFF        BUFXG294XG2975 0          1          BUFXG2974XG294       4          BUFXG294XG2975  BUFXG294XG5575 BUFXG294XG12711 BUFXG294XG13287 XG294     

DFF        BUFXG295XG2974 0          1          BUFXG2973XG295       4          BUFXG295XG2974  BUFXG295XG5574 BUFXG295XG12712 BUFXG295XG13288 XG295     

DFF        BUFXG296XG2973 0          1          BUFXG2972XG296       4          BUFXG296XG2973  BUFXG296XG5573 BUFXG296XG12713 BUFXG296XG13289 XG296     

DFF        BUFXG297XG2972 0          1          BUFXG2971XG297       4          BUFXG297XG2972  BUFXG297XG5572 BUFXG297XG12714 BUFXG297XG13290 XG297     

DFF        BUFXG298XG2971 0          1          BUFXG2970XG298       4          BUFXG298XG2971  BUFXG298XG5571 BUFXG298XG12715 BUFXG298XG13291 XG298     

DFF        BUFXG299XG2970 0          1          BUFXG2969XG299       4          BUFXG299XG2970  BUFXG299XG5570 BUFXG299XG12716 BUFXG299XG13292 XG299     

DFF        BUFXG300XG2969 0          1          BUFXG2968XG300       4          BUFXG300XG2969  BUFXG300XG5569 BUFXG300XG12717 BUFXG300XG13293 XG300     

DFF        BUFXG301XG2968 0          1          BUFXG2967XG301       4          BUFXG301XG2968  BUFXG301XG5568 BUFXG301XG12718 BUFXG301XG13294 XG301     

DFF        BUFXG302XG2967 0          1          BUFXG2966XG302       4          BUFXG302XG2967  BUFXG302XG5567 BUFXG302XG12719 BUFXG302XG13295 XG302     

DFF        BUFXG303XG2966 0          1          BUFXG2965XG303       4          BUFXG303XG2966  BUFXG303XG5566 BUFXG303XG12720 BUFXG303XG13296 XG303     

DFF        BUFXG304XG2965 0          1          BUFXG2964XG304       4          BUFXG304XG2965  BUFXG304XG5565 BUFXG304XG12721 BUFXG304XG13297 XG304     

DFF        BUFXG305XG2964 0          1          BUFXG2963XG305       4          BUFXG305XG2964  BUFXG305XG5564 BUFXG305XG12722 BUFXG305XG13298 XG305     

DFF        BUFXG306XG2963 0          1          BUFXG2962XG306       4          BUFXG306XG2963  BUFXG306XG5563 BUFXG306XG12723 BUFXG306XG13299 XG306     

DFF        BUFXG307XG2962 0          1          BUFXG2961XG307       4          BUFXG307XG2962  BUFXG307XG5562 BUFXG307XG12724 BUFXG307XG13300 XG307     

DFF        BUFXG308XG2961 0          1          BUFXG2960XG308       4          BUFXG308XG2961  BUFXG308XG5561 BUFXG308XG12725 BUFXG308XG13301 XG308     

DFF        BUFXG309XG2960 0          1          BUFXG2959XG309       4          BUFXG309XG2960  BUFXG309XG5560 BUFXG309XG12726 BUFXG309XG13302 XG309     

DFF        BUFXG310XG2959 0          1          BUFXG2958XG310       4          BUFXG310XG2959  BUFXG310XG5559 BUFXG310XG12727 BUFXG310XG13303 XG310     

DFF        BUFXG311XG2958 0          1          BUFXG2957XG311       4          BUFXG311XG2958  BUFXG311XG5558 BUFXG311XG12728 BUFXG311XG13304 XG311     

DFF        BUFXG312XG2957 0          1          BUFXG2956XG312       4          BUFXG312XG2957  BUFXG312XG5557 BUFXG312XG12729 BUFXG312XG13305 XG312     

DFF        BUFXG313XG2956 0          1          BUFXG2955XG313       4          BUFXG313XG2956  BUFXG313XG5556 BUFXG313XG12730 BUFXG313XG13306 XG313     

DFF        BUFXG314XG2955 0          1          BUFXG2954XG314       4          BUFXG314XG2955  BUFXG314XG5555 BUFXG314XG12731 BUFXG314XG13307 XG314     

DFF        BUFXG315XG2954 0          1          BUFXG2953XG315       4          BUFXG315XG2954  BUFXG315XG5554 BUFXG315XG12732 BUFXG315XG13308 XG315     

DFF        BUFXG316XG2953 0          1          BUFXG2952XG316       4          BUFXG316XG2953  BUFXG316XG5553 BUFXG316XG12733 BUFXG316XG13309 XG316     

DFF        BUFXG317XG2952 0          1          BUFXG2951XG317       4          BUFXG317XG2952  BUFXG317XG5552 BUFXG317XG12734 BUFXG317XG13310 XG317     

DFF        BUFXG318XG2951 0          1          BUFXG2950XG318       4          BUFXG318XG2951  BUFXG318XG5551 BUFXG318XG12735 BUFXG318XG13311 XG318     

DFF        BUFXG319XG2950 0          1          BUFXG2949XG319       4          BUFXG319XG2950  BUFXG319XG5550 BUFXG319XG12736 BUFXG319XG13312 XG319     

DFF        BUFXG320XG2949 0          1          BUFXG5877XG320       4          BUFXG320XG2949  BUFXG320XG5549 BUFXG320XG12737 BUFXG320XG13313 XG320     

DFF        BUFXG321XG2948 0          1          BUFXG17793XG321      3          BUFXG321XG2948  BUFXG321XG5548 BUFXG321XG6774 XG321     

DFF        BUFXG322XG2947 0          1          BUFXG17792XG322      3          BUFXG322XG2947  BUFXG322XG5547 BUFXG322XG6775 XG322     

DFF        BUFXG323XG2946 0          1          BUFXG17791XG323      3          BUFXG323XG2946  BUFXG323XG5546 BUFXG323XG6776 XG323     

DFF        BUFXG324XG2945 0          1          BUFXG17790XG324      3          BUFXG324XG2945  BUFXG324XG5545 BUFXG324XG6777 XG324     

DFF        BUFXG325XG2944 0          1          BUFXG17789XG325      3          BUFXG325XG2944  BUFXG325XG5544 BUFXG325XG6778 XG325     

DFF        BUFXG326XG2943 0          1          BUFXG17788XG326      3          BUFXG326XG2943  BUFXG326XG5543 BUFXG326XG6779 XG326     

DFF        BUFXG327XG2942 0          1          BUFXG17787XG327      3          BUFXG327XG2942  BUFXG327XG5542 BUFXG327XG6780 XG327     

DFF        BUFXG328XG2941 0          1          BUFXG17786XG328      3          BUFXG328XG2941  BUFXG328XG5541 BUFXG328XG6781 XG328     

DFF        BUFXG329XG2940 0          1          BUFXG17785XG329      3          BUFXG329XG2940  BUFXG329XG5540 BUFXG329XG6782 XG329     

DFF        BUFXG330XG2939 0          1          BUFXG17784XG330      3          BUFXG330XG2939  BUFXG330XG5539 BUFXG330XG6783 XG330     

DFF        BUFXG331XG2938 0          1          BUFXG17783XG331      3          BUFXG331XG2938  BUFXG331XG5538 BUFXG331XG6784 XG331     

DFF        BUFXG332XG2937 0          1          BUFXG17782XG332      3          BUFXG332XG2937  BUFXG332XG5537 BUFXG332XG6785 XG332     

DFF        BUFXG333XG2936 0          1          BUFXG17781XG333      3          BUFXG333XG2936  BUFXG333XG5536 BUFXG333XG6786 XG333     

DFF        BUFXG334XG2935 0          1          BUFXG17780XG334      3          BUFXG334XG2935  BUFXG334XG5535 BUFXG334XG6787 XG334     

DFF        BUFXG335XG2934 0          1          BUFXG17779XG335      3          BUFXG335XG2934  BUFXG335XG5534 BUFXG335XG6788 XG335     

DFF        BUFXG336XG2933 0          1          BUFXG17778XG336      3          BUFXG336XG2933  BUFXG336XG5533 BUFXG336XG6789 XG336     

DFF        BUFXG337XG2932 0          1          BUFXG17777XG337      3          BUFXG337XG2932  BUFXG337XG5532 BUFXG337XG6790 XG337     

DFF        BUFXG338XG2931 0          1          BUFXG17776XG338      3          BUFXG338XG2931  BUFXG338XG5531 BUFXG338XG6791 XG338     

DFF        BUFXG339XG2930 0          1          BUFXG17775XG339      3          BUFXG339XG2930  BUFXG339XG5530 BUFXG339XG6792 XG339     

DFF        BUFXG340XG2929 0          1          BUFXG17774XG340      3          BUFXG340XG2929  BUFXG340XG5529 BUFXG340XG6793 XG340     

DFF        BUFXG341XG2928 0          1          BUFXG17773XG341      3          BUFXG341XG2928  BUFXG341XG5528 BUFXG341XG6794 XG341     

DFF        BUFXG342XG2927 0          1          BUFXG17772XG342      3          BUFXG342XG2927  BUFXG342XG5527 BUFXG342XG6795 XG342     

DFF        BUFXG343XG2926 0          1          BUFXG17771XG343      3          BUFXG343XG2926  BUFXG343XG5526 BUFXG343XG6796 XG343     

DFF        BUFXG344XG2925 0          1          BUFXG17770XG344      3          BUFXG344XG2925  BUFXG344XG5525 BUFXG344XG6797 XG344     

DFF        BUFXG345XG2924 0          1          BUFXG17769XG345      3          BUFXG345XG2924  BUFXG345XG5524 BUFXG345XG6798 XG345     

DFF        BUFXG346XG2923 0          1          BUFXG17768XG346      3          BUFXG346XG2923  BUFXG346XG5523 BUFXG346XG6799 XG346     

DFF        BUFXG347XG2922 0          1          BUFXG17767XG347      3          BUFXG347XG2922  BUFXG347XG5522 BUFXG347XG6800 XG347     

DFF        BUFXG348XG2921 0          1          BUFXG17766XG348      3          BUFXG348XG2921  BUFXG348XG5521 BUFXG348XG6801 XG348     

DFF        BUFXG349XG2920 0          1          BUFXG17765XG349      3          BUFXG349XG2920  BUFXG349XG5520 BUFXG349XG6802 XG349     

DFF        BUFXG350XG2919 0          1          BUFXG17764XG350      3          BUFXG350XG2919  BUFXG350XG5519 BUFXG350XG6803 XG350     

DFF        BUFXG351XG2918 0          1          BUFXG17763XG351      3          BUFXG351XG2918  BUFXG351XG5518 BUFXG351XG6804 XG351     

DFF        BUFXG352XG2917 0          1          BUFXG17762XG352      3          BUFXG352XG2917  BUFXG352XG5517 BUFXG352XG6805 XG352     

DFF        BUFXG353XG2916 0          1          BUFXG2948XG353       3          BUFXG353XG2916  BUFXG353XG8853 BUFXG353XG9174 XG353     

DFF        BUFXG354XG2915 0          1          BUFXG2947XG354       3          BUFXG354XG2915  BUFXG354XG8852 BUFXG354XG9175 XG354     

DFF        BUFXG355XG2914 0          1          BUFXG2946XG355       3          BUFXG355XG2914  BUFXG355XG8851 BUFXG355XG9176 XG355     

DFF        BUFXG356XG2913 0          1          BUFXG2945XG356       3          BUFXG356XG2913  BUFXG356XG8850 BUFXG356XG9177 XG356     

DFF        BUFXG357XG2912 0          1          BUFXG2944XG357       3          BUFXG357XG2912  BUFXG357XG8849 BUFXG357XG9178 XG357     

DFF        BUFXG358XG2911 0          1          BUFXG2943XG358       3          BUFXG358XG2911  BUFXG358XG8848 BUFXG358XG9179 XG358     

DFF        BUFXG359XG2910 0          1          BUFXG2942XG359       3          BUFXG359XG2910  BUFXG359XG8847 BUFXG359XG9180 XG359     

DFF        BUFXG360XG2909 0          1          BUFXG2941XG360       3          BUFXG360XG2909  BUFXG360XG8846 BUFXG360XG9181 XG360     

DFF        BUFXG361XG2908 0          1          BUFXG2940XG361       3          BUFXG361XG2908  BUFXG361XG8845 BUFXG361XG9182 XG361     

DFF        BUFXG362XG2907 0          1          BUFXG2939XG362       3          BUFXG362XG2907  BUFXG362XG8844 BUFXG362XG9183 XG362     

DFF        BUFXG363XG2906 0          1          BUFXG2938XG363       3          BUFXG363XG2906  BUFXG363XG8843 BUFXG363XG9184 XG363     

DFF        BUFXG364XG2905 0          1          BUFXG2937XG364       3          BUFXG364XG2905  BUFXG364XG8842 BUFXG364XG9185 XG364     

DFF        BUFXG365XG2904 0          1          BUFXG2936XG365       3          BUFXG365XG2904  BUFXG365XG8841 BUFXG365XG9186 XG365     

DFF        BUFXG366XG2903 0          1          BUFXG2935XG366       3          BUFXG366XG2903  BUFXG366XG8840 BUFXG366XG9187 XG366     

DFF        BUFXG367XG2902 0          1          BUFXG2934XG367       3          BUFXG367XG2902  BUFXG367XG8839 BUFXG367XG9188 XG367     

DFF        BUFXG368XG2901 0          1          BUFXG2933XG368       3          BUFXG368XG2901  BUFXG368XG8838 BUFXG368XG9189 XG368     

DFF        BUFXG369XG2900 0          1          BUFXG2932XG369       3          BUFXG369XG2900  BUFXG369XG8837 BUFXG369XG9190 XG369     

DFF        BUFXG370XG2899 0          1          BUFXG2931XG370       3          BUFXG370XG2899  BUFXG370XG8836 BUFXG370XG9191 XG370     

DFF        BUFXG371XG2898 0          1          BUFXG2930XG371       3          BUFXG371XG2898  BUFXG371XG8835 BUFXG371XG9192 XG371     

DFF        BUFXG372XG2897 0          1          BUFXG2929XG372       3          BUFXG372XG2897  BUFXG372XG8834 BUFXG372XG9193 XG372     

DFF        BUFXG373XG2896 0          1          BUFXG2928XG373       3          BUFXG373XG2896  BUFXG373XG8833 BUFXG373XG9194 XG373     

DFF        BUFXG374XG2895 0          1          BUFXG2927XG374       3          BUFXG374XG2895  BUFXG374XG8832 BUFXG374XG9195 XG374     

DFF        BUFXG375XG2894 0          1          BUFXG2926XG375       3          BUFXG375XG2894  BUFXG375XG8831 BUFXG375XG9196 XG375     

DFF        BUFXG376XG2893 0          1          BUFXG2925XG376       3          BUFXG376XG2893  BUFXG376XG8830 BUFXG376XG9197 XG376     

DFF        BUFXG377XG2892 0          1          BUFXG2924XG377       3          BUFXG377XG2892  BUFXG377XG8829 BUFXG377XG9198 XG377     

DFF        BUFXG378XG2891 0          1          BUFXG2923XG378       3          BUFXG378XG2891  BUFXG378XG8828 BUFXG378XG9199 XG378     

DFF        BUFXG379XG2890 0          1          BUFXG2922XG379       3          BUFXG379XG2890  BUFXG379XG8827 BUFXG379XG9200 XG379     
